OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Confidence
c96f268b74ac491a831e6e7a697d3922,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.949902107
d1d7ae619daa0c0123abf8aa46ad8325,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.999928785
616f3c364031089a8d1c6a1dc2ab46cb,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.799465158
f64731c8ed89230f10600fa95b565272,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.995698587
29289f569b6b7b45fd922b5da2b4da17,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.951992651
735eb2ba55b10835099afc5ce88ba2a0,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.926335162
7bea7746588436d2a381d868ea26469e,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.869585319
cc1fc3ff1d511c6d415433157c1ceb18,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.998084177
b1f0432c385a7597531439740b53b919,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.981885931
dd48a9352d9f20a6fc3c39eed3a3120a,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.999999604
49fdab3802346ea08f3326c6fa970368,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.999998988
72703e019319dc186524f08b9181ff39,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.895590625
3c004e964d28a4c5a8e7715b6853d78f,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.991094326
00422bd3fb27a71f57bccdcffe1226a5,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.747063111
1e9cd6235e833d8c500b772d0f840be6,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.992423769
aca7d2212b5e1e408a414d0174b25ec0,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.999999996
f09cdf654ab5d09fb0ee0efc9a3dd746,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.99999981
af63da874a3b7d25729f1b84d237e0e2,D_0__Bacteria,D_1__Proteobacteria,D_2__Deltaproteobacteria,D_3__Bdellovibrionales, Bdellovibrionaceae,Bdellovibrio,0.995942232
79638567498d37684a3f067569b50aa4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.731508359
410cb237a2cef679a472e6d84a751578,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.962112615
654f227b5c6183cea4128d1a43f4baa2,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.943253816
5eca7f97afd8fa3a4c0110494bd75674,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.931369758
f4182a073ff6f470fb2823e0faf49633,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.877301427
034fc81078d6d47b22e9837406231b4b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.931410681
877ee9a71276969727a0f906674939c4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.974212823
a581a043b5764f88e2473123767a8cb5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales, Acetobacteraceae,Belnapia,0.819767434
5df4619d188e7f1c7c250738d0599c89,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999878612
06c455ca1a5e8aaadad3a503698b2c27,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999799928
1344e42c1dac30d87f0423243a6fe412,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999905673
b7233a33e0d0028f9aed11d21967a9c8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999784279
293a22558eaeca3742096233a2c20f60,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999952122
6c231600b85388910da615697ee71adf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.899416777
6a1e71495f7e516be8e6ab7c8427ff30,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999905086
0b24db8224d63f913f2466dc57bf9f6c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.964482908
b665ee69778f865fe7544ca1abf8b71c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.93672379
efa866c5a2042cc01f4ad970389f6d7a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999644236
b30fd1d6bcbe64b5202c1ed1500a5675,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.874204011
bb709ae90730fe833f0edca3bff415cd,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999831738
d1ba5678d204c8f88297f9f72d779962,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.943452121
fdf76a8fe241a0c8b6eca723335ef9cd,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.964675929
f328e3b3b5844c6b0cfe98ba1b44d993,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.901736473
461b6aebdf456ef299ec032cafc65df7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.955183374
f2b17c9a836afb85f3478336be8fb61c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.871024316
aa8489123cb3dee74453bea3632f094e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.8742419
e3db621a7adfdb4171016d20d498412c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.905552055
fb9f1b405154fb21b01b00b0c7ed78a9,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.782102311
fac2103663dee151c07ae189778621dd,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996398
0b8490b475bc0cecb7593762d44b1601,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.927930212
737947a4093e7238d541115d9a55978f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996187
a509678ae70ad656023173fb7dd53a48,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.895460322
26e682e1617a08131a70a05b196b69ba,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.949003426
d6364512a6dab828da0f35840189801f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999961483
f8758faca42e1296942ae35429715a70,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.75551318
a5ee6da185ea02e72393cad47aa44ec7,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.702481071
4a9ac5cb489f165cbfd9b3ed564ebb9d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996369
4be6c528976fcbf8eeb217c08f76bc25,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996382
bbdc813fc5b1023ed355eca372b6a35b,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.928723572
f16ef3d6252201951687482b4f0ee659,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.828656159
b9b04be5df644450ffc4ff4aeaa52274,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.901020764
c77e335ef078a0e5201532d6991feaf8,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.992422542
4343a58cf534ea54ad84de52d1058692,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.876417626
186e8358945d984761458723f88005b0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999970972
fafef4626ce39f26c5ca2d75ac1cd697,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996243
4eb55a2a71e1841cbfac2da069aa2a9a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.987818129
8ce79ae11cc87a610b3feee82dd41046,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.974517821
d0091a8071d30528b147470d24dae86d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.982146865
d7d62c353f1d69f1ba2263f79667324e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.759371429
691eab0558bedc306613d2b00d29f65f,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.982871272
83506b46f4d71bd518401abe5f71a5d3,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.831309021
302398edac426201ab26065c7ac84ada,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.988061444
0647167f25980876e6507cad51e8e668,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.921524502
2b7a3656c2dbd8e22a86360d2cf3d70c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.704202602
69e087d53399c53be088f95efdddaf80,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.734556369
2c55315f78baf46ff6035526c06bfa8e,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.704274761
19ebfd2851bf53d22e421b50d73bb606,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.752618566
cbb67d443a50c124b6395f3ff311db60,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999996196
29e5026ed91c03b7a36b142762c47d9c,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.993149438
602524c0b0b4c2e76d94cd663899dcb1,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.847532612
72ebcaa3d01de303b9499f6f91d98244,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.975511739
caf5561beb133df4317dde81f25188bc,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.963741215
04beb24ce8d159aa9ce515b27fee72a6,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.811866888
bc8867f82f36335ccbd3c64eba61ed54,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999547036
a9ab9d96441e14b12756b4c52af6194d,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.998721298
b8acb43a72336402254c78a61395275a,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.995532021
f6b93760856249ba93cfa5348e4c5b17,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999945073
332c4b71ef3b16b8137092cdfdbc67a0,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales, Weeksellaceae,Bergeyella,0.999844941
635e4df368dc93deecf723a3d920ed89,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Berkeleya fennica,0.981881718
1ce07c22172ab88c4491da6408da0b02,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Berkeleya fennica,0.999354539
927f6ba76cb61d2243040fe649190f1e,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Berkeleya fennica,0.999953081
a1865ea770f74884008acb8b1a582043,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Berkeleya fennica,0.999959141
67d5ea1b39781a939678f201b95a10a6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales, Mitochondria,Berkeleya fennica,0.749125031
f47ec2c5c1324861ca721ac6ff3db33a,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Bacillales, Planococcaceae,Bhargavaea,0.929512185
48395f64f74911613bc7156791e8ae4a,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999983195
b6de254521d9018bacd3e6a9ea2912a7,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998651
c1c312b6b549d3b21d2a9c7702794c56,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998489
481e3dd9b69f9c40e3d0d5bd86d85dcc,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998118
1c680466a25c3f40ed8449e743c53193,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998302
ce2108aed1de378a1a99d0a148420794,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998578
91537bb6ee1f64d3bba75805236c3fab,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998526
bedef15cd953adaf35e8f6bbe58ce7d4,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999989793
09b02f3bcbb7b2039cb8ff4ca6ee7093,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.99999847
a3558adb2632c6d918b795f12324ad89,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998348
35de985586176724dcff7e30e023a000,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999433
d9983df0e171d8ed1ff03d069f854a71,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998376
078da9ec486506766ef63b630563411b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999381
97b49a09abe7e6b7213f8703322d4d70,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999987314
da4d5931210dcfc1619a6776b3019ba4,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999317
adb7d83ebda8bd498dd004515cf7407b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998528
b975969ef65b1aedfe48368435110a1e,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.968143886
c52a12487177ceb891c68ec1b1e60860,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998289
fe20614acef325093cd17a5433eb7531,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.9999835
4d8276238feb972b03ce98ad41132291,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999328
5e94bf25cf526e540ea98300e38f569d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999303
b7fb6d2bba6b06555915c86c582bd9ac,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999989844
81bf6e71999443d6c9498a6d6df7adef,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999998292
abd1114c1060d7513f846e9993f8990b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.99997926
68281c32a4b22b853abfdfb92564704d,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Bifidobacteriales, Bifidobacteriaceae,Bifidobacterium,0.999999668
